Project Id,Region,Country,Project Status,Project Name,Project Development Objective,Implementing Agency,Consultant Services Required,Project URL,Board Approval Date,Project Closing Date,Last Stage Reached,Financing Type,Current Project Cost,IBRD Commitment,IDA Commitment,Total IDA and IBRD Commitment,Grant Amount,Borrower,Lending Instrument,Environmental Assessment Category,Environmental and Social Risk,Sector 1,Sector 2,Sector 3,Theme 1,Theme 2
P120490,Latin America and Caribbean,Federative Republic of Brazil,Closed,Identification of degraded areas in the Amazon,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P120490,2010-11-25T00:00:00Z,12/30/2011,,,685000,,,685000,,,,B,,Forestry,"Public Administration - Agriculture, Fishing & Forestry",,,
P121778,Latin America and Caribbean,Dominican Republic,Closed,Second Performance and Accountability of Social Sectors Development Policy Loan,"The objective is to improve results in social sectors (mainly social protection, education and health), preserving in the short term, and enhancing in the medium term, the human capital of the poorest citizens.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P121778,2010-11-23T00:00:00Z,11/1/2011,,,150000000,,,150000000,,,Development Policy Lending,,,Social Protection,Health,Other Education,,
P106424,Latin America and Caribbean,United Mexican States,Closed,Efficient lighting and appliances,The Project Development Objectives are to promote Mexicoís efficient use of energy and to mitigate climate change by increasing theuse of energy-efficient technologies at the residential level.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P106424,2010-11-23T00:00:00Z,6/30/2014,,,713443600,,,713443600,0,,Specific Investment Loan,B,,Other Energy and Extractives,,,,
P121800,Latin America and Caribbean,United Mexican States,Closed,MEDEC Low-Carbon DPL Loan,"The Policy Development Objective (PDO) of the Development Policy 
Loan is to support sector-specific, high-priority policy and regulatory 
reforms that have been identified as critical to achieve Mexico?s climate 
change mitigation targets under the PECC for: 

∑       Increasing renewable energy supply, promoting energy efficiency 
through cogeneration, reduce gas flaring and venting, and piloting the 
reform of the rural agricultural electricity subsidy; 
∑       Improving the efficiency of the vehicle fleet androad transport 
operations in Mexico;
∑       Strengthening the market for energy-efficient housing; and 
∑ Mainstreaming climate change considerations into land-use and 
forestry activities.

2.      In addition, the proposed operation will contribute to the efforts 
of the Mexico government to: (i) facilitate Mexico?s involvement in the 
international carbon market, and (ii) implement Nationally Appropriate 
Mitigation Actions (NAMAs), in particular the ones adopted in the PECC.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P121800,2010-11-23T00:00:00Z,6/23/2012,,,401002507,,,401002507,,,Development Policy Lending,,,Other Energy and Extractives,Housing Construction,,,
P100438,Latin America and Caribbean,United Mexican States,Closed,Adaptation to Climate Change Impacts on the Coastal Wetlands in the Gulf of Mexico,"The objective of the project is to promote adaptation to the consequences of climate impacts in the coastal wetlands of the Gulf of Mexico, through the implementation of pilot measures that would provide information on the costs and benefits of alternative approaches to reduce their vulnerability. The project also seeks to assess the overall impacts of climate change on national water resource planning, including the identification of potential response options, with a focus on coastal wetlands and associated watersheds. The experience from the project pilots is intended to inform the government's future adaptation strategy and development programs in the Gulf region.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P100438,2010-11-23T00:00:00Z,10/31/2016,,,23500000,,,23500000,"6,360,000",,Specific Investment Loan,B,,"Other Water Supply, Sanitation and Waste Management",,,,
P120654,Latin America and Caribbean,United Mexican States,Closed,MX GEF Efficient lighting and appliances,The Project Development Objectives are to promote Mexicoís efficient use of energy and to mitigate climate change by increasing theuse of energy-efficient technologies at the residential level.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P120654,2010-11-23T00:00:00Z,7/30/2015,,,192118600.1,,,192118600.1,,,Specific Investment Loan,B,,Other Energy and Extractives,Public Administration - Energy and Extractives,,,
P124107,Latin America and Caribbean,Grenada,Closed,Small Farmer Vulnerability Reduction Initiative,"The objective of the Grant is to provide immediate and urgent assistance to at least 1100 small farmers in Grenada to cope with therecent global financial and food crisis and weather fluctuations through the provision of incentives for purchasing improved agriculture input, water management technology, and adoption of improved livestock practices.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P124107,2010-11-23T00:00:00Z,12/8/2014,,,1000000,,,1000000,,,Emergency Recovery Loan,B,,Crops,Fisheries,Livestock,,
P110752,Latin America and Caribbean,Republic of Peru,Closed,Justice Services Improvement Project II,The Project development objective of the Justice Services Improvement Project II is to improve the quality of service delivery by the Participating Institutions and to enhance access to justice with a focus on citizens# needs for justice services.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P110752,2010-11-18T00:00:00Z,6/30/2016,,,30000000,,,30000000,,,Technical Assistance Loan,C,,Law and Justice,,,,
P121195,Latin America and Caribbean,United Mexican States,Closed,MX Water Utilities Efficiency Improvement Project (PROME),The PDO is to improve the efficiency of Participating Water Utilities through the provision of Technical Assistance and Financing.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P121195,2010-11-09T00:00:00Z,6/30/2016,,,162000000,,,162000000,,,Specific Investment Loan,B,,Sanitation,,,,
P122349,Latin America and Caribbean,United Mexican States,Closed,Additional Financing for the Support to Oportunidades,"The proposed project would finance Mexico‚Äôs conditional cash transfer (CCT) program, Oportunidades, which serves about 5 million poor families.  About 70 percent of these families are in rural areas, 16 percent live in semi-urban areas, with the remaining 14 percent in urban areas.  The principal project development objectives are: 
  ‚Ä¢	Complement the income of poor families with children 
 ‚Ä¢	Increase the accumulation of human capital in extremely poor families throughimprovements in their access to education, health and nutrition. 
 ‚Ä¢	Improve program quality 
 In the area of program quality, the project would support several innovations being tested by the Program which aim at improving for Oportunidades families, the quality of health and education services received,  linkages to other services (for example, early childhood development programs, tertiary level educational scholarships and employment services), and ethnic pertinence. 
 Oportunidades is a mature major social assistance program, with a positive impact already well demonstrated through rigorous evaluations in many important areas ‚Äì higher consumption (particularly ‚Äúhigh-quality‚Äù food consumption (fruit and vegetables)), reductions in poverty levels, child labor, infant and maternal mortality and disease, adult illness and chronic disease, and higher school enrollment (concentrated at the transition from the primary to the secondary level).  Thus continued implementation of the Program according to its established procedures would achieve the first two development objectives.  The following key indicators will be used.   The correspondence of each indicator to the development objectives is shown in Annex 3. In some cases reference is made to the evidence already accumulated.  For the improvements in program quality, there are a set of indicators related to the design and implementation of each innovative activity. 
 ‚Ä¢	Net improvement in household total, food (including fruits and vegetables) and protein consumption. 
 ‚Ä¢	Net improvement in child nutrition status and in adult and child health status 
 ‚Ä¢	Net change in school enrollment, attendance and drop-out. 
 ‚Ä¢	Total number of municipalities, localities, families, and children in Oportunidades. 
 ‚Ä¢	% of families certifying health conditions 
 ‚Ä¢	% of families who comply in health, by age, population and state. 
 ‚Ä¢	% of children aged 4 and below who are malnourished 
 ‚Ä¢	% of children certifying education conditions 
 ‚Ä¢	% of children who comply in education, by age, population and state. 
 ‚Ä¢	% of students who stay in school for entire year. 
 ‚Ä¢	% which transit to the next educational level 
 ‚Ä¢	% of families with two or more children who receive the maximum transfer amount 
 ‚Ä¢	Number of entries and exits of Oportunidades beneficiaries by cause.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P122349,2010-11-09T00:00:00Z,,,,9900000000,,,9900000000,,,Specific Investment Loan,C,,Social Protection,Public Administration - Social Protection,,,
P121220,Latin America and Caribbean,Republic of Honduras,Closed,Emergency Recovery Development Policy Credit,The operationís Development Objective is to assist the Government in bringing public finances back to a sustainable path. The DPC operation supports progress towards the Interim Strategy Note objective of macroeconomic stability and growth.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P121220,2010-11-09T00:00:00Z,11/15/2011,,,74700000,,,74700000,,,Development Policy Lending,,,Other Energy and Extractives,,,,
P095171,Latin America and Caribbean,Federative Republic of Brazil,Closed,Integrated Health and Water Management Project (SWAP),"The objectives of the Project are to: (a) increase access to clean water, sanitation and
basic health care in at least 10 SelectedMunicipalities most affected by infectious
intestinal diseases (ID); and (b) improve Neonatal health care in 25 Selected Hospitals
using a Barema indicator of quality and efficiency.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P095171,2010-11-02T00:00:00Z,10/31/2017,,,60000000,,,60000000,,,Investment Project Financing,B,,Public Administration - Health,Health,Social Protection,,
P121157,Latin America and Caribbean,Plurinational State of Bolivia,Closed,Reducing Risks for Biodiversity Conservation Using Adaptive Fire Management,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P121157,2010-11-02T00:00:00Z,5/31/2013,,,0,,,0,,,Specific Investment Loan,U,,Forestry,,,,
P106702,Latin America and Caribbean,Federative Republic of Brazil,Closed,Integrated Solid Waste Management and Carbon Finance Project,The objective of the Project is to improve the treatment and final disposal of municipal solid waste in Brazil while: (a) supporting (i) the closing of open dumps and the implementation of modern and environmentally safe landfills or alternatives to waste disposal; (ii) improved municipal solid waste management practices; (iii) reduction of poverty among waste pickers; and (iv) increased private sector participation in solid waste service provision; and (b) strengthening Caixa Economica Federal#s capacity to manage carbon finance projects.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P106702,2010-11-02T00:00:00Z,12/31/2015,,,57130316,,,57130316,,,Financial Intermediary Loan,F,,"Public Administration - Water, Sanitation and Waste Management",,,,
P124509,Latin America and Caribbean,Central America,Closed,Regional Strategy for the Development of Statistics,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P124509,2010-11-01T00:00:00Z,6/30/2013,,,183000,,,183000,,,Technical Assistance Loan,C,,Other Public Administration,,,,
P121833,Latin America and Caribbean,Republic of Haiti,Closed,Housing Reconstruction - Urban Community Driven Development Additional Financing,"To increase access to (and satisfaction with) basic infrastructure, social infrastructure and services, and income generating opportunities for residents of targeted urban slums, through a participatory process in which community-based organizations propose, select, implement, and maintain subprojects.  To improve access to, and satisfaction with: (i) basic and social infrastructure and services, including housing repair, reconstruction and community infrastructure improvements needed as a result of the Emergency; and (ii) income-generating opportunities for residents of selected disadvantaged urban areas.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P121833,2010-10-26T00:00:00Z,,,,30000000,,,30000000,,,Specific Investment Loan,B,,Housing Construction,Other Public Administration,"Other Water Supply, Sanitation and Waste Management",,
P116215,Latin America and Caribbean,Oriental Republic of Uruguay,Closed,"First Programmatic Public Sector, Competitiveness and Social Inclusion Development Policy Loan","The main development objectives of the loan are the following:
(i) Strengthening public sector administration;
(ii) Improving competitiveness through measures seeking to facilitate
trade, strengthen the business environment and develop financial
markets;
(iii)Improving social inclusion through measures seeking to enhance the
equity and efficiency of health, education and social protection
systems.
The loan fits into three of the four pillars identified in the CPS, namely: (i)
macroeconomic/public sector management; (ii) competitiveness; and (iii)
social inclusion and equity.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P116215,2010-10-14T00:00:00Z,12/31/2011,,,100000000,,,100000000,,,Development Policy Lending,,,"Other Industry, Trade and Services",Central Government (Central Agencies),Social Protection,,
P121007,Latin America and Caribbean,Republic of Colombia,Closed,Traditional Knowledge is the Prescription for Environmental land Management,"Climate change is affecting ecosystems in the rainforest of Putumayo, Colombia, causing disappearance of animals and fruits, as well as drought and flooding. The OrganizaciÛn Zonal Indigena del Putumayo, has been selected for an award to develop land-use plans for 207,000 hectares of forest, using GIS and traditional indigenous knowledge.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P121007,2010-10-14T00:00:00Z,2/29/2012,,,199733,,,199733,,,Technical Assistance Loan,,,Forestry,,,,
P110018,Latin America and Caribbean,Co-operative Republic of Guyana,Closed,Improving Teacher Education,The project development objective is to assist the Recipient to improve the effectiveness and efficiency in the delivery of quality teacher education.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P110018,2010-10-14T00:00:00Z,7/31/2015,,,5121000,,,5121000,,,Specific Investment Loan,C,,Tertiary Education,Public Administration - Education,ICT Services,,
P096337,Latin America and Caribbean,Federative Republic of Brazil,Closed,Reforestation with Native Species around AES-Tiete Reservoirs,"The Reforestation Using Native Species Around AES TietReservoirs Project aims to reforest with native tree species, an area of approximately 2,500 ha to deliver 400,000 ERs to the BioCF by 2011.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P096337,2010-09-29T00:00:00Z,12/31/2014,,,27254000,,,27254000,,,,B,,Forestry,"Other Water Supply, Sanitation and Waste Management",,,
P123205,Latin America and Caribbean,Republic of Haiti,Closed,JSDF Grant for Emergency Community Cash for Work Project,"The grant is to mitigate the impact of the economic crisis on vulnerable Haitian families by creating opportunities for the poor and  vulnerable to earn an income to meet their basic and urgent needs, while rehabilitating basic infrastructure and services in the co mmunity. This will be achieved through a cash for work program in the metropolitan area of Port-au-Prince where the largest number o f poor and vulnerable people live (around 1.2 million) and in a few key areas such as Gonaives and St Marc where another 500,000 dis placed persons have been housed temporarily. The Centre for National Coordination on Food Security, CNSA, and the Famine Early Warni ng Systems Network reported that as a consequence of the food, fuel, and financial crises, 2.8 million Haitians were food insecure i n 2008. Their precarious situation has been aggravated recently by the January earthquake.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P123205,2010-09-29T00:00:00Z,3/31/2012,,,2840000,,,2840000,,,Emergency Recovery Loan,F,,Social Protection,Public Administration - Social Protection,,,
P117122,Latin America and Caribbean,Federative Republic of Brazil,Closed,Sao Paulo Trains and Signaling Additional Financing,"The proposed development objective is to: a) improve the level-of-service provided to the urban rail transport users in the S√£o Paulo Metropolitan Region in a safe and cost-efficient manner by increasing the peak‚Äìhour and off-peak carryingcapacity of Lines A and F of the Companhia Paulista de Trens Metropolitanos(CPTM) and Lines 1, 2 and 3 of the S√£o Paulo Metro Company (Metro); and b)  continuethe strengthening of the transport management and policy framework in  the SPMR.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P117122,2010-09-21T00:00:00Z,,,,161460000,,,161460000,,,Specific Investment Loan,B,,Urban Transport,,,,
P101504,Latin America and Caribbean,Federative Republic of Brazil,Closed,Second Bolsa FamÌlia,"The objective of the Project is to strengthen the BF Program's ability to achieve its objective of reducing poverty and inequality and promoting human capital development by improving schooling and health status of children and reducing incidence of malnutrition among the poor population. The proposed operation would achieve this objective by supporting: (a) the strengthening of the program's overall governance through enhanced basic program management functions and accountability, oversight and control functions, in three axes: the registry of beneficiaries (Cadastro Unico), management of benefits, and monitoring of conditionalities; (b) the consolidation of the program?s monitoring and evaluation system; and (c) the strengthening of linkages between Bolsa Familia beneficiaries with complementary actions beyond the program to promote graduation from poverty; these activities would be carried out through the National Commitment for Social Development strategy in the MDS.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P101504,2010-09-16T00:00:00Z,12/31/2018,,,215000000,,,215000000,,,Investment Project Financing,C,,Social Protection,Public Administration - Social Protection,,,
P111928,Latin America and Caribbean,Belize,Closed,Municipal Development,The objective of the proposed Municipal Development Project is to improve and maintain municipal service delivery in selected towns of Belize.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P111928,2010-09-16T00:00:00Z,11/30/2016,,,15730000,,,15730000,,,Specific Investment Loan,,,Sub-National Government,Rural and Inter-Urban Roads,"Other Water Supply, Sanitation and Waste Management",,
P124157,Latin America and Caribbean,Republic of Honduras,Closed,HN Employment Generation in Poor Urban Neighborhoods,"To mitigate the impact that the global economic crisis has had on selected families in the Eligible Municipalities in Honduras, by providing them with emergency income support via employment generation sub-projects",,,https://projects.worldbank.org/en/projects-operations/project-detail/P124157,2010-09-07T00:00:00Z,3/15/2015,,,2545000,,,2545000,,,Specific Investment Loan,B,,Social Protection,,,,
P118540,Latin America and Caribbean,Federative Republic of Brazil,Closed,Santa Catarina Rural Competitiveness,The objective of the Project is to increase the competitiveness of Family Agriculture Producer Organizations while providing support for an improved framework of structural competitiveness inducing public services activities in the Borrower's territory.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P118540,2010-09-02T00:00:00Z,6/30/2017,,,189000000,,,189000000,,,Investment Project Financing,B,,"Other Agriculture, Fishing and Forestry","Agricultural markets, commercialization and agri-business","Other Water Supply, Sanitation and Waste Management",,
P120523,Latin America and Caribbean,Federative Republic of Brazil,Closed,Brazil Rural Environmental Cadastre Technical Assistance Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P120523,2010-09-02T00:00:00Z,12/31/2011,,,3500000,,,3500000,,,,B,,"Other Agriculture, Fishing and Forestry",,,,
P116214,Latin America and Caribbean,Republic of Peru,Closed,Fourth Programmatic Fiscal Managment Development Policy Loan,"The objectives are to support: (a) growth with equity, (b) fiscal adjustment, improve quality of public expenditures, and (c) public sector that facilitates private sector development.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P116214,2010-08-26T00:00:00Z,12/31/2011,,,100000000,,,100000000,,,Development Policy Lending,,,Central Government (Central Agencies),Trade,Capital Markets,,
P106768,Latin America and Caribbean,Federative Republic of Brazil,Closed,Brazil - Rio de Janeiro Renovating and Strengthening Public Management,"The objective of the project is to support the State of Rio de Janeiro to introduce performance-based management and information technologies to drive service delivery improvements in key public services, including secondary education and hospital care.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P106768,2010-08-26T00:00:00Z,6/30/2017,,,18719682.5,,,18719682.5,,,Technical Assistance Loan,C,,Other Public Administration,Public Administration - Education,Public Administration - Health,,
P118239,Latin America and Caribbean,Republic of Haiti,Closed,Emergency  Development Policy Operation,"The objective of the proposed operation is to  support enhanced accountability and transparency in the management of public resources in the context of the reconstruction. The operation supports the government's capacity to manage public resources efficiently and transparently. More specifically, the operation supports the following measures: (i) increasing transparency in budget transfers to the electricity sector; (ii) reinstating budget controls and external and internal audit processes; (iii) improving enforcement of the Law on Declaration of Assets; and  (iv) reinforcing public procurement regulation and enhancing transparency in procurement practices.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P118239,2010-08-05T00:00:00Z,9/30/2011,,,30000000,,,30000000,,,Development Policy Lending,,,Central Government (Central Agencies),Energy Transmission and Distribution,,,
P118713,Latin America and Caribbean,Republic of Peru,Closed,Peru Third Programmatic Environmental Development Policy Loan,"The Third Programmatic Environmental Development Policy Loan Program (ENVDPL 3) continues to support the government?s efforts to strengthen environmental governance and institutions in Peru, and mainstream environmental sustainability in the development agenda of key sectors (mining, fisheries, and urban transport and energy). Within the scope of the ENVDPL program, this third ENVDPL is consistent with one of the key pillars of the 2006 Country Partnership Strategy (CPS) for Peru for FY07-FYI1 (and the 2009 CPS progress report) laying out a strategy to support the Government of Peru (GoP) to achieve its goals of sustained economic growth. The CPS recognizes the need to raise the profile of environmental issues in Peru by enhancing environmental public investments and strengthening the institutional framework. In support of CPS pillar (I) on economic growth, the ENVDPL program will contribute to making growth environmentally sustainable by supporting the environmental legal and institutional framework, biodiversity conservation, enhancing control over air and water pollution, improving the sustainability of the mining sector, and the  sustainable management of fisheries resources. In addition, by supporting the policy instruments of the recently created Ministry of Environment (MINAM), the ENVDPL program would contribute to the modernization of the state institutions (CPS pillar III).",,,https://projects.worldbank.org/en/projects-operations/project-detail/P118713,2010-08-05T00:00:00Z,12/31/2013,,,75000000,,,75000000,,,Development Policy Lending,,,Forestry,Fisheries,Livestock,,
P118077,Latin America and Caribbean,Federative Republic of Brazil,Closed,Sao Paulo State Feeder Roads Additional Financing,"The project development objective is to improve transport contribution to regional development, and strengthen the state‚Äôs capacity in managing investment programs.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P118077,2010-08-03T00:00:00Z,,,,326775000,,,326775000,,,Specific Investment Loan,B,,Rural and Inter-Urban Roads,Public Administration - Transportation,,,
P104760,Latin America and Caribbean,Republic of Peru,Closed,PE Sierra Irrigation Subsector,The Project Development Objective (PDO) is to contribute to increasing agricultural production and productivity in targeted areas of the Sierra.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P104760,2010-07-27T00:00:00Z,12/31/2016,,,48330000,,,48330000,,,Specific Investment Loan,B,,"Public Administration - Water, Sanitation and Waste Management",,,,
P114081,Latin America and Caribbean,Argentine Republic,Closed,AR AF Buenos Aires Province Infra Sust Investment Development,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P114081,2010-07-27T00:00:00Z,,,,66670000,,,66670000,,,Adaptable Program Loan,B,,"Other Water Supply, Sanitation and Waste Management",Urban Transport,,,
P121136,Latin America and Caribbean,Republic of Peru,Closed,Adapting Native Andean Crops for Food Security in the Face of Climate Change,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P121136,2010-07-21T00:00:00Z,12/31/2012,,,200000,,,200000,,,Specific Investment Loan,U,,"Other Agriculture, Fishing and Forestry",,,,
P117590,Latin America and Caribbean,Republic of Colombia,Closed,"Science, Technology and Innovation","The objectives of the Project are to: (i.) strengthen COLCIENCIASí ability to promote human capital for the knowledge economy, R&Dand innovation; and (ii) raise awareness of science, technology, and innovation in Colombian society.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P117590,2010-07-15T00:00:00Z,12/31/2015,,,41500000,,,41500000,,,Adaptable Program Loan,B,,"Public Administration - Industry, Trade and Services","Other Industry, Trade and Services",Tertiary Education,,
P111918,Latin America and Caribbean,Republic of Chile,Closed,CL Securitization and Carbon Sinks Project,"To ensure the afforestation/reforestation and sustainable management of 2,917.6 ha of planted forest to sequester greenhouse gases,control erosion, enhance biodiversity values, and provide additional means of livelihood for local small producers and landholders. A higher-level objective is to demonstrate delivery mechanisms for carbon sequestration through afforestation/reforestation, whilepromoting biodiversity conservation and mainstreaming forestry into economic development in Chile.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P111918,2010-07-07T00:00:00Z,4/11/2016,,,11067500,,,11067500,,,,B,,Forestry,,,,
P111665,Latin America and Caribbean,Federative Republic of Brazil,Closed,Rio de Janeiro Municipality Fiscal Consolidation for Efficiency and Growth DPL,"The objective of the operation is to assist the municipality of Rio de Janeiro in creating fiscal space which will be used for investments to improve the quality and efficiency of public service delivery, especially in poor areas, through innovative programs in health, education and private sector development. Other investments will strengthen the institutional framework for efficient service delivery through the implementation of a medium term expenditures framework, results-based management with the public sector, and PPPs with the private sector.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P111665,2010-07-01T00:00:00Z,6/30/2013,,,1045000000,,,1045000000,,,Development Policy Lending,,,Central Government (Central Agencies),"Other Industry, Trade and Services",Public Administration - Social Protection,,
P115592,Latin America and Caribbean,Republic of Honduras,Closed,Social Protection,"The PDO is to: (a) improve the institutional capacity of  Recipientís institutions to manage the CCT Program, bystrengthening transp arent mechanisms and instruments for targeting CCT Program beneficiaries, monitoring compliance with the CCTProgram co-responsibilit ies, and making payments to the CCT Program beneficiaries; (b) provide income support to eligiblebeneficiaries;(c) increase the use of preventive health services and school attendance in grades 1 to 9 among CCT Programbeneficiaries in rural areas; and (d) improve the Recipientís capacity to respond promptly and effectively to an eligible emergency",,,https://projects.worldbank.org/en/projects-operations/project-detail/P115592,2010-06-29T00:00:00Z,12/31/2018,,,40000000,,,40000000,,,Investment Project Financing,C,,Social Protection,Public Administration - Social Protection,,,
P125156,Latin America and Caribbean,Plurinational State of Bolivia,Closed,BO Pilot Program for Climate Resilience Ph 1,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P125156,2010-06-23T00:00:00Z,,,,1500000,,,1500000,,,Technical Assistance Loan,B,,"Other Water Supply, Sanitation and Waste Management","Other Agriculture, Fishing and Forestry",Irrigation and Drainage,,
P122181,Latin America and Caribbean,Republic of Nicaragua,Closed,Nicaragua Food Emergency support Program for School Children,"The proposed-grant Development Objective is to maintain nourishment intake of pre- and primary school children in 67 most vulnerable  municipalities in Nicaragua, which have been negatively impacted by diminishing resources for school feeding due to the combined ef fects of the economic and food prices crisis.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P122181,2010-06-20T00:00:00Z,7/21/2012,,,2970387,,,2970387,,,Specific Investment Loan,C,,Primary Education,,,,
P115347,Latin America and Caribbean,United Mexican States,Closed,School Based Management (APL II),"The long-term development objective (PDO) of this Adaptable Program Lending is to improve the quality of education as measured by coverage, social participation, and educational outcomes. Consistent with its development objective, the PDO for Phase II (the Project) is to strengthen PEC by increasing overall coverage and social participation in Eligible Schools while putting greater emphasis on public marginalized schools and on the indigenous population, as well as a reorientation of the School Grants to improve public schools' internal efficiency and learning outcomes.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P115347,2010-06-17T00:00:00Z,6/30/2014,,,366700000,,,366700000,,,Adaptable Program Loan,C,,Primary Education,Early Childhood Education,Secondary Education,,
P094335,Latin America and Caribbean,Republic of Paraguay,Closed,Conservation of Biodiversity and Sustainable Land Management in the Atlantic Forest of Eastern Paraguay,"The objective of the Project is to assist the Member Countryís continued efforts to achieve sustainable natural resource-based economic development in the Project Area, by: (a) establishing the Mbaracay˙-San Rafael conservation corridor within public and private lands through sustainable native forest management practices for biological connectivity; (b) encouraging sustainable agricultural practices that maintain biodiversity within productive landscapes, while increasing productivity and mainstreaming biodiversity conservation; (c) strengthening the institutional capacity of MAG to implement conservation techniques in the rural landscape; (d) strengthening the institutional capacity of SEAM to improve knowledge on forest and biodiversity conservation activities, including the monitoring and enforcement of said activities; and (e) strengthening the National Protected Areas System.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P094335,2010-06-17T00:00:00Z,4/10/2016,,,18290200,,,18290200,,,Specific Investment Loan,B,,"Public Administration - Agriculture, Fishing & Forestry","Other Agriculture, Fishing and Forestry",,,
P121881,Latin America and Caribbean,Federative Republic of Brazil,Closed,BRAZIL SOLID WASTE PICKER SOCIAL INCLUSION INITIATIVE,"This Program aims to support the social and economic inclusion of informal recyclers (""waste pickers"") in Brazil, through a programmatic and sustainable strategy. Specifically, it aims:

  (1) to create and test a set of innovative, flexible, and replicable mechanisms to strengthen beneficiary involvement, leverage experience and lessons learned, and mainstream best practices at (and beyond) the national level;
  (2) to strengthen the involvement of informal recyclers, not only as beneficiaries, but also as active agents in the design and implementation of sub-projects and the providing of training, technical support, and other services; and
  (3) to develop a sustainable strategy for the inclusion of informal recyclers at both the local and national levels, so as to allow for thecontinuation of funded activities beyond the proposed initial JSDF pilot phase.

This JSDF is a way of supporting intensive social inclusion that would otherwise not be a part of solid waste infrastructure investments. By showcasing demonstrated success and sustainability in these pilots, it is hoped that JSDF funding will help leverage the institutionalization of such an approach in the sector in Brazil.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P121881,2010-06-16T00:00:00Z,1/28/2014,,,2729900,,,2729900,,,Technical Assistance Loan,C,,Waste Management,,,,
P120134,Latin America and Caribbean,United Mexican States,Closed,MX DPL Adaptation to Climate Change in the Water Sector,"The objective of the proposed operation is to support the government's efforts to advance its strategy for adaptation to climate change in the water sector by strengthening institutions, regulations and monitoring capacity in integrated water resources management, as well as incorporating incentives in the normative frameworks and financing mechanisms of various water sub-sectors. The proposed DPL supports the government#s policy commitment to adaptation to climate change in the water sector, including the allocation of institutional and financial resources and strengthening of monitoring and evaluation capacity.  Reduced water availability and poor water quality are two of the main factors affecting future growth and development in Mexico. Key to addressing these development challenges is the enactment of measures to adapt to climate change whose aim is ensuring proper water resources management through appropriate regulations, norms, institutional reforms, and financial mechanisms.  The operation will support the GOM's efforts to foster adaptation to climate change in the water sector, contributing to long-term sustainable growth and protecting the most vulnerable populations.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P120134,2010-06-10T00:00:00Z,12/31/2012,,,450000000,,,450000000,,,Development Policy Lending,,,"Other Water Supply, Sanitation and Waste Management",Forestry,,,
P117000,Latin America and Caribbean,Grenada,Closed,Economic and Social Development Policy Loan,"1) Improve public sector governance and economic management, by supporting reforms to increase the efficiency of tax collection, improve public service delivery, enhance debt management, reduce waste in the provision of public services, and help cope with the adverse consequences of the global economic downturn.
  2) Improve the effectiveness and efficiency of social safety nets, by supporting efforts to develop objective beneficiary selection criteria and transparent targeting mechanisms and prioritize social spending to vulnerable groups.
 3) Promote financial sector stability and improve the business environment, through measures aimed at strengthening the  financial sector regulatory environment, mitigating regional contagion risks, promoting investments, and substantially  lowering the existing barriers to registering companies and properties.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P117000,2010-06-08T00:00:00Z,6/30/2011,,,8000000,,,8000000,,,Development Policy Lending,,,Central Government (Central Agencies),Social Protection,Insurance and Pension,,
