Project Id,Region,Country,Project Status,Project Name,Project Development Objective,Implementing Agency,Consultant Services Required,Project URL,Board Approval Date,Project Closing Date,Last Stage Reached,Financing Type,Current Project Cost,IBRD Commitment,IDA Commitment,Total IDA and IBRD Commitment,Grant Amount,Borrower,Lending Instrument,Environmental Assessment Category,Environmental and Social Risk,Sector 1,Sector 2,Sector 3,Theme 1,Theme 2
P090061,Latin America and Caribbean,Dominican Republic,Closed,Dominican Republic GAIN/WORLD BANK,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P090061,2006-02-02T00:00:00Z,6/30/2009,,,2089000,,,2089000,,,Specific Investment Loan,C,,Social Protection,,,,
P077756,Latin America and Caribbean,Republic of Guatemala,Closed,GUATEMALA Maternal and Infant Health and Nutrition,The proposed Project aims to support the Government of Guatemala to: (a) improve maternal and infant health in the project's 40 areas of intervention; and (b) reduce chronic malnutrition among children younger than 2 years of age in the rural areas of the 70 municipalities targeted by the project.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P077756,2006-01-19T00:00:00Z,5/30/2013,,,49000000,,,49000000,,,Specific Investment Loan,B,,Health,Social Protection,Central Government (Central Agencies),,
P069671,Latin America and Caribbean,Federative Republic of Brazil,Closed,RF-PPG7 Coordination,"Preparation and appraisal of a project to support the coordination of the Brazilian Rain Forest Pilot Program by the Ministry of the Environment.  Whilet treated as a project at this stage, it will likely be merged into the existing Monitoring and Analysis Project, through an amendment to the AMA grant agreement.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P069671,2006-01-04T00:00:00Z,6/30/2005,,,3200000,,,3200000,,,,C,,"Other Agriculture, Fishing and Forestry","Agricultural Extension, Research, and Other Support Activities",,,
P085934,Latin America and Caribbean,Caribbean,Closed,CARICOM-TFSCB Grant for MECOVI,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P085934,2005-12-30T00:00:00Z,9/25/2009,,,194348.25,,,194348.25,,,Debt and Debt Service Reduction Loan,C,,Other Public Administration,,,,
P082392,Latin America and Caribbean,Grenada,Closed,Public Sector Modernization Technical Assistance Credit,"The objective of this project is to assit the Government of Grenada to begin the process of modernizing its public sector. This includes building the capacity to design and implement public sector modernization initiatives which would address ""rightsizing"" the public sector and determining which services would best be delivered by an Executive Agency or commercialization.   The specific objectives of the project are to (i) improve service delivery in those agencies designated Executive Agencies; (ii) introduce modern human resource management principles into the public sector; (iii) build the capacity of the Government to lead and implement modernization efforts; (iv) encourage sub-regional cooperation through the procurement of select goods and services; and (v) strengthen the enabling environment for small and micro businesses.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P082392,2005-12-15T00:00:00Z,3/31/2013,,,3500000,,,3500000,,,Technical Assistance Loan,C,,Central Government (Central Agencies),,,,
P070963,Latin America and Caribbean,Argentine Republic,Closed,Argentina Rural Education Improvement Project - PROMER,"The Project's Development Objective is to support national Government policy to: (i) improve the coverage, efficiency, and qualityof the Argentine education system, and (ii) to improve the governance of the Argentine education system through strengthening of thenormative, planning, information, monitoring, and evaluation capacity at the national and provincial levels.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P070963,2005-12-15T00:00:00Z,12/31/2013,,,240580000,,,240580000,,,Specific Investment Loan,B,,Primary Education,Early Childhood Education,Sub-National Government,,
P070448,Latin America and Caribbean,Argentine Republic,Closed,Subnational Government Public Sector Modernization Program,"The project aims at improving the capabilities of the provincial governments and  their municipalities to more effectively manage their resources and improve the  quality of government administrative services. Its specific objectives are: i) to support the integrated development and adoption of basic management tools tha t are conducive to the efficient and transparent management of provincial and mu nicipal resources; ii) to strengthen provincial governments in such key areas as  those related to land tax and tax administration, human resources management, j udicial services, civil registries, control entities and public safety functions ; and iii) to support the strengthening of municipal governments through pilot a ctivities designed to demonstrate the benefits of integrated modernization effor ts.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P070448,2005-12-15T00:00:00Z,3/31/2013,,,52000000,,,52000000,,,Specific Investment Loan,C,,Sub-National Government,,,,
P090113,Latin America and Caribbean,Republic of Honduras,Closed,Rural Electrification Project,"The project development objectives are (i) to improve access, quality and sustainability of infrastructure services (roads, water & sanitation, and electricity) for the rural poor in Honduras; and (ii) to develop capacities and enabling environment for locally-driven service provision and planning.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P090113,2005-12-15T00:00:00Z,6/30/2013,,,21090000,,,21090000,,,Specific Investment Loan,B,,Renewable Energy Hydro,Renewable Energy Biomass,Renewable Energy Geothermal,,
P085593,Latin America and Caribbean,United Mexican States,Closed,MX (APL I) Tertiary Educ Student Ass,"The objective of the Project is to support the Borrower#s strategy to foster the sustainable,  and equitable and efficient expansion of tertiary education through student assistance through the development of a coherent student assistance system consisting of grant programs and compensatory interventions for disadvantaged students and supporting the national tertiary education policy.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P085593,2005-12-13T00:00:00Z,12/31/2011,,,299570000,,,299570000,,,Adaptable Program Loan,C,,Tertiary Education,Sub-National Government,Secondary Education,,
P094146,Latin America and Caribbean,Republic of El Salvador,Closed,Second Broad-Based Growth Development Policy Loan,"The proposed Development Policy Loan (DPL) constitutes the second loan within a programmatic series of four DPLs totaling US$400 million intended to support the Government's medium term development strategy to accelerate broad based and equitable economic growth and to contribute to the Government's objectives of (i) re-igniting growth, particularly through increased private investment and trade,(ii) reinforcing macroeconomic stability and strengthening fiscal sustainability, and (iii) increasing the efficiency and transparency of public sector management. 
  Within this context, the proposed loan focuses largely on addressing fiscal issues and on strengthening the international trade and business environment.  It also includes follow up actions in public financial management and procurement regulations, to ensure gradual implementation of measures identified in the Country Financial Accountability Assessment (CFAA) and Country Procurement Assessment Report (CPAR).",,,https://projects.worldbank.org/en/projects-operations/project-detail/P094146,2005-12-13T00:00:00Z,6/13/2007,,,100000000,,,100000000,,,Development Policy Lending,,,Central Government (Central Agencies),"Other Industry, Trade and Services",Other Non-bank Financial Institutions,,
P088728,Latin America and Caribbean,United Mexican States,Closed,Mexico Education Quality,"The proposed project aims to improve public school management through strengthen ing and expanding the Government's Quality Schools Program (Programa Escuelas de  Calidad, PEC) now being implemented on a pilot scale by SEP. PEC is designed to  empower the school community, and promote school autonomy and accountability, e ncouraging parents, teachers and directors to design and carryout school improve ment plans that respond to the needs of the school and its students. The PEC awa rds a grant to finance the improvement plans in selected schools; these grants a re jointly financed by SEP and state governments. The program is open to all pub lic basic education schools that apply on a voluntarily basis, but priority is g iven to disadvantaged schools located in poor urban areas, as these schools have  the most need and also tend to benefit more from the program. The federal inves tment in the program leverages approximately half as much in state contributions  and in donations from local school communities, where schools mobilize parents,  municipal governments and private organizations to support their school improve ment plans.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P088728,2005-12-13T00:00:00Z,12/31/2009,,,346200000,,,346200000,,,Adaptable Program Loan,C,,Primary Education,Secondary Education,Early Childhood Education,,
P089826,Latin America and Caribbean,Republic of Peru,Closed,Third Programmatic Decentralization and Competitiveness Dev Policy Loan,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P089826,2005-12-08T00:00:00Z,12/31/2006,,,150000000,,,150000000,,,Development Policy Lending,,,"Other Industry, Trade and Services",Central Government (Central Agencies),Sub-National Government,,
P081436,Latin America and Caribbean,Federative Republic of Brazil,Closed,Bahia Poor Urban Areas Integrated Development,"The Projects development objective is to reduce urban poverty in a sustainable manner, targeting the poorest and most vulnerable sections of Salvador and strategic cities of the state of Bahia with access to basic services and improved housing and social support services. This development objective is aligned with the Millennium Development Goals MDGs (especially Goal 7, Target 11) in line with the growing number of governments around the world that are launching comprehensive slum upgrading programs, setting development targets, undertaking reforms to prevent the growth of new slums, and leveraging public and private resources to improve the lives of slum dwellers.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P081436,2005-12-06T00:00:00Z,10/31/2013,,,82646000,,,82646000,,,Specific Investment Loan,A,,Social Protection,"Other Water Supply, Sanitation and Waste Management",Urban Transport,,
P081023,Latin America and Caribbean,Federative Republic of Brazil,Closed,PCF Sugar Bagasse Cogeneration Project,"The objective of the Project is to reduce emissions by generating energy from renewable sources. Furthermore, the project supports development of an international market mechanism for ""Emission Reductions"" (ER), under the framework of the Kyoto Protocol.  Although the PDO has not changed since project approval in June 2005, the implementing agency has modified the original project design (in order to expand its operations due to the natural course of business).  As a result, a decision to submit a revised PDD (Project Design Document) to the CDM Board is being considered since the project no longer conforms to its original design.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P081023,2005-12-01T00:00:00Z,12/31/2013,,,9180000,,,9180000,"550,000",,Specific Investment Loan,B,,Renewable energy,,,,
P092202,Latin America and Caribbean,Republic of El Salvador,Closed,Protected Areas Consolidation and Administration,The global environmental objective of the proposed project is to conserve El Salvador's globally significantbiodiversitybystrength e ning the national protected areas system and consolidating two priority protected areas.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P092202,2005-11-29T00:00:00Z,6/29/2012,,,7630000,,,7630000,"5,000,000",,Specific Investment Loan,B,,Central Government (Central Agencies),"Other Agriculture, Fishing and Forestry",Sub-National Government,,
P078993,Latin America and Caribbean,Republic of El Salvador,Closed,Excellence and Innovation in Secondary Education (EXITO),"The Project Development Objective is to increase equitable opportunities for you ng people to complete their secondary education with high quality general and/or  relevant specialized competencies. As such, appropriate key indicators include:  (i) increasing secondary school (grades 7 to 11/12) enrollment and completion r ates particularly among the most disadvantaged socio-economic groups; (ii) raisi ng the percentage of secondary students achieving an intermediate or advanced le vel score on secondary education exams (grade 9 and grade 11/12 exams); and (iii ) augmenting the proportion of technical education graduates who continue into t ertiary.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P078993,2005-11-29T00:00:00Z,12/31/2011,,,97000000,,,97000000,,,Specific Investment Loan,B,,Secondary Education,Central Government (Central Agencies),Tertiary Education,,
P087046,Latin America and Caribbean,Republic of Nicaragua,Closed,Second Agricultural Technology Project,"The project development objective (PDO) is to provide rural households and communities with a broader access to sustainable agricultural, forestry and natural resource management services and innovations and to stimulate higher productivity",,,https://projects.worldbank.org/en/projects-operations/project-detail/P087046,2005-11-29T00:00:00Z,6/30/2014,,,39000000,,,39000000,,,Specific Investment Loan,B,,"Agricultural Extension, Research, and Other Support Activities",Central Government (Central Agencies),Forestry,,
P089852,Latin America and Caribbean,United Mexican States,Closed,MX Affordable Housing and Urban Poverty Reduction Development Policy Loan II,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P089852,2005-11-29T00:00:00Z,6/30/2006,,,200510000,,,200510000,,,Development Policy Lending,,,Social Protection,Central Government (Central Agencies),Banking Institutions,,
P079182,Latin America and Caribbean,Federative Republic of Brazil,Closed,Nova Gerar Landfill Rio de Janeiro,"Maximize generation of CO2 ER - project is expected to generate at least 11.8 million t of CO2 in ER over 21 years, which may be achieved by an adequate gas collection system and burning of the generated methane. 
  The amended ERPA targets to purchase 1,000,000 tons by Dec. 2012",,,https://projects.worldbank.org/en/projects-operations/project-detail/P079182,2005-11-18T00:00:00Z,6/14/2017,,,20910000,,,20910000,,,Specific Investment Loan,B,,Power,Waste Management,,,
P050761,Latin America and Caribbean,Federative Republic of Brazil,Closed,BR-Housing Sector TAL,To strengthen the Ministry of Cities' capacity to manage housing and urban development policy and programs at the federal level and to improve capacity for the development of social housing programs at the local level.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P050761,2005-11-10T00:00:00Z,12/31/2010,,,1300000,,,1300000,,,Specific Investment Loan,C,,Central Government (Central Agencies),Sub-National Government,,,
P082656,Latin America and Caribbean,United Mexican States,Closed,Mexico City Insurgentes Bus Rapid Transit System Carbon Finance Project,"1.  Project development objective:  (see Annex 1)
  The project will contribute to reductions in local airborne pollutants and greenhouse gas emissions generated by the transport sector in the Metropolitan Area of Mexico City (MCMA). This will be sought through the development of the first surface mass transport corridor in Mexico City (Insurgentes Avenue) and associated traffic management measures. 
 The project is also intended to develop and demonstrate the catalytic use of Clean Development Mechanism (CDM) to foster technology, regulatory and institutional changes in the public transport sector.  It will also develop and implement tools required to measure and monitor greenhouse gas (GHG) emission reductions from the transport sector. While the operation of one single corridor does not result in large emission reductions, the project will help to develop the tools and procedures that may be applied, on a larger stage as a follow up to this operation. The availability of certified emission reductions is expected to accelerate this process.  Thus, the project will demonstrate that a high-quality bus corridor approach is a viable alternative for promoting a modal shift. In this context, the project will provide a valuable blueprint for other corridors in the city and elsewhere which could bring about a much higher overall impact.",METROBUS,,https://projects.worldbank.org/en/projects-operations/project-detail/P082656,2005-11-04T00:00:00Z,8/17/2016,,,49400000,,,49400000,,,Specific Investment Loan,B,,Roads and highways,,,,
P089443,Latin America and Caribbean,Republic of Colombia,Closed,CO Social Safety Net Project,The project development objective is to strengthen the country's social safety net by consolidating and expanding the successfu l Familias en Accion Conditional Cash Transfer program and improving the monitoring and evaluation of the country's safety net portfolio.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P089443,2005-11-01T00:00:00Z,12/31/2008,,,92700000,,,92700000,,,Specific Investment Loan,C,,Social Protection,,,,
P085317,Latin America and Caribbean,Dominican Republic,Closed,DO-TFSCB Grant for MECOVI (TF050305),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P085317,2005-10-28T00:00:00Z,10/28/2005,,,229929.09,,,229929.09,,,Technical Assistance Loan,C,,ICT Services,Public Administration - Information and Communications Technologies,Other Information and Communications Technologies,,
P088642,Latin America and Caribbean,Republic of El Salvador,Closed,Social Protection project,The development objective of the Project is to support El Salvador's Red Solidar ia program to initiate a conditional cash transfer (CCT) intervention for very p oor families and their most vulnerable children in the country's poorest municip alities.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P088642,2005-10-27T00:00:00Z,1/31/2011,,,160600000,,,160600000,,,Specific Investment Loan,C,,Health,Central Government (Central Agencies),,,
P094301,Latin America and Caribbean,Republic of Colombia,Closed,1st Business Productivity and Efficiency DPL,"(a)	Facilitating the operation of businesses and promoting investment, to boost productivity and employment levels; and
  (b)	Consolidating the financial sector and capital markets as pillars of economic growth to addresses the needs of individuals and the productive sector.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P094301,2005-10-27T00:00:00Z,5/15/2006,,,250000000,,,250000000,,,Development Policy Lending,,,Other Non-bank Financial Institutions,"Other Industry, Trade and Services",Capital Markets,,
P082520,Latin America and Caribbean,Republic of Colombia,Closed,CO Sustainable Development Inv Project,"The objective of the Sustainable Development Investment Project is to support the design and implementation of policy reforms and related investments in line with the Sustainable Development DPL Program framework, particularly those policies and plans that address environmental problems affecting the quality of life and wellbeing of the Colombian population.  In particular, the project will support (i) the incorporation of environmental considerations in the policies of the sectors that result in a high cost of environmental degradation (e.g., health, transport, and water); (ii) the implementation of policy measures for integrated water resource management; (iii) the optimization of urban development policy instruments to improve urban quality of life; and (iv) the strengthening of the planning, monitoring, and oversight of national, regional and local environmental management and policies.  By supporting these objectives, the project is expected to help alleviate the effects of environmental degradation on the most vulnerable segments of the population, particularly children who are typically the most affected by this degradation, through improvements in public health and quality of life.  These improvements will be supported through reductions in air and water pollution, as well as through improved hygiene and urban environmental management.","Ministerio de Ambiente y Desarrollo Sostenible, IDEAM, Departamento Nacional de Planeacion",,https://projects.worldbank.org/en/projects-operations/project-detail/P082520,2005-10-27T00:00:00Z,4/29/2015,,,24130316,,,24130316,,Ministerio de Hacienda y Credito Publico,Specific Investment Loan,C,,Central Government (Central Agencies),Water Supply,Sub-National Government,,
P082056,Latin America and Caribbean,Republic of Paraguay,Closed,Paraguay Mother & Child Basic Health Insurance,"The overall Project development objective is to contribute to the reduction of Paraguay's maternal and infant mortality by increasing the use of selected life-saving services included in the MCBI by women of clhid-bearing age and children under age six in Project Areas. To achieve this objective, the Project would help to; (i) create and implement the MCBI Program; (ii) improve quality and efficiency of the health service network in the Project Areas; (iii) increase the MSPBS's management capacity and transform the operational culture of the health care system to a system that rewards providers for increasing health care coverage and increasing productivity; and (iv) increase the population's participation in the social monitoring of basic and first-referral health services in the Project Areas.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P082056,2005-10-20T00:00:00Z,7/31/2011,,,25000000,,,25000000,,,Specific Investment Loan,B,,Health,Central Government (Central Agencies),Sub-National Government,,
P092746,Latin America and Caribbean,Andean Countries,Closed,Strategic Plans for the Statistical Development of the Andean Community,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P092746,2005-10-04T00:00:00Z,7/3/2008,,,400000,,,400000,,,Technical Assistance Loan,C,,Other Public Administration,,,,
P090041,Latin America and Caribbean,Federative Republic of Brazil,Closed,BR ENVIRONMENTAL SUSTAINABILITY AGENDA TAL,"The main objective of the proposed EnvTAL is to support the Government on advancing the pace of reforms on the sustainability agenda program defined in the Policy Letter presented by the government on July 7, 2004, focusing on the targets set forth for the second EnvPRL operation. The Letter is referred to in the First Programmatic Reform Loan for Environmental Sustainability project document (Bank Report no. 28650-BR).",,,https://projects.worldbank.org/en/projects-operations/project-detail/P090041,2005-09-15T00:00:00Z,3/31/2011,,,8600000,,,8600000,"600,000",,Technical Assistance Loan,C,,"Other Water Supply, Sanitation and Waste Management",Banking Institutions,Other Public Administration,,
P052256,Latin America and Caribbean,Federative Republic of Brazil,Closed,Rural Poverty Reduction Project - Minas Gerais,"The project aims to assist the State of Minas Gerais to reduce high levels of ru ral poverty by:   (a) improving well-being and incomes of the rural poor through  better access to basic socio-economic infrastructure and services and support f or productive activities, using proven community-driven development techniques;  (b) increasing the social capital of rural communities to organize collectively  to meet own needs; (c) enhancing local governance by greater citizen participat ion and transparency in decision-making, through creation and strengthening of c ommunity associations and Municipal Councils; and (d) fostering closer integrati on of development policies, programs and projects at the local level, by assisti ng Municipal Councils to extend their role in seeking funding, priority-setting and decision-making over resource allocation, and by assisting the government to  measure the efficiency and impact of its own programs to reduce rural poverty i n rural space.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P052256,2005-09-06T00:00:00Z,7/31/2010,,,46800000,,,46800000,,,Specific Investment Loan,B,,Other Energy and Extractives,Rural and Inter-Urban Roads,Sanitation,,
P079748,Latin America and Caribbean,United Mexican States,Closed,Second Programmatic Environment Development Policy Loan,"The objectives are to: (i) mainstream environmental concerns in key development agendas of four sectors (Tourism, Energy, Forestry and Water) as prioritized by the Government of Mexico; and (ii) improve the effectiveness and efficiency of local environmental management processes in Mexico.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P079748,2005-09-06T00:00:00Z,1/31/2006,,,200510000,,,200510000,,,Development Policy Lending,,,Other Public Administration,Other Energy and Extractives,"Other Industry, Trade and Services",,
P093787,Latin America and Caribbean,Federative Republic of Brazil,Closed,Bahia State Integrated Project: Rural Poverty,"The Project would increase social and economic opportunities for the rural poor in Bahia by improving their access to basic socioeconomic infrastructure, thus contributing to the Borrower's objective of increasing the HDI. While building on the CDD approach proven successful under the first phase of Produzir, the second phase would improve on this experience by:  (a) integrating with and/or complementing activities of other Bank loans for the State (under the Bahia State Program), particularly the PGRH and Viver Melhor Urbano II;  (b) strengthening the cross-sectoral integration and providing significantly more emphasis on education, health, culture, natural resources management and environmental sustainability; and (c) scaling up the impact on poverty by using the skills, social capital and experience of the Municipal Councils and community associations to improve the relevance, efficiency, sustainability, targeting and outcomes of non-project State and Federal investments in rural Bahia.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P093787,2005-09-01T00:00:00Z,1/31/2014,,,75000000,,,75000000,,,Specific Investment Loan,B,,"Other Agriculture, Fishing and Forestry",Sub-National Government,Social Protection,,
P089440,Latin America and Caribbean,Federative Republic of Brazil,Closed,Brasilia Environmentally Sustainable Project,"The Project's Development Objective is to reduce regional inequalities and ensure quality water resources to meet the growing needs of the Federal District and the Brasilia Metropolitan Region, through environmental planning and management activities, integrated with poverty reduction interventions and environmental rehabilitation in the most critical river basins.  Specifically, the expected outcomes of the project are: (a) improved water quality of the Vicente Pires and Descoberto Rivers; (b) improved living conditions in targeted low-income settlements by providing integrated urban environmental services; and (c) strengthened technical and institutional capacity, contributing to development of the Brasilia metropolitan region.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P089440,2005-08-25T00:00:00Z,12/31/2011,,,117148490,,,117148490,,,Specific Investment Loan,A,,"Other Water Supply, Sanitation and Waste Management",Sub-National Government,Central Government (Central Agencies),,
P091695,Latin America and Caribbean,United Mexican States,Closed,MX Modernization of the Water & Sanitation Sector Technical Assistance,"The project will assist the Government of Mexico to develop the tools and instruments to induce local authorities to improve financial sustainability and efficiency of water supply and sanitation service provision in their jurisdiction. This will imply a shift toward ""performance based"" allocation of public (federal and state) transfers and concessional lending (via the Development Banks).",,,https://projects.worldbank.org/en/projects-operations/project-detail/P091695,2005-08-04T00:00:00Z,3/31/2010,,,55200000,,,55200000,,,Technical Assistance Loan,C,,Water Supply,Sanitation,Sub-National Government,,
P066537,Latin America and Caribbean,Federative Republic of Brazil,Closed,Biodiversity Conservation Tabuleiro State Park (GEF-MSP),XXXXX,,,https://projects.worldbank.org/en/projects-operations/project-detail/P066537,2005-08-04T00:00:00Z,10/31/2009,,,700000,,,700000,,,UNIDENTIFIED,B,,"Other Agriculture, Fishing and Forestry",Sub-National Government,,,
P082523,Latin America and Caribbean,Federative Republic of Brazil,Closed,Brazil: Human Development Technical Assistance Loan (TAL),"The development objective of the HD TAL is to assist the government in developing institutional capacity to monitor the progress and impact of its social policies, a critical step towards institutionalizing performance-based management.  The specific development objectives are to: (a) Enhance monitoring processes and systems, including the systematic collection of thorough data on social indicators, to permit: (i) stronger, more integrated and continuous assessment of progress on social programs and policies, and (ii) use of performance information in resource allocation decision-making; (b) Support the development of systematic research and evaluation of the impact of  health, education and social protection policies and reforms as a means toward institutionalizing a results-oriented culture of accountability in public organizations responsible for social sector service delivery; and (c) Support the institutional reform agenda as specified by the HD PSRL.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P082523,2005-07-28T00:00:00Z,12/31/2009,,,13000000,,,13000000,,,Technical Assistance Loan,C,,Central Government (Central Agencies),Sub-National Government,Health,,
P088030,Latin America and Caribbean,Co-operative Republic of Guyana,Closed,Guyana Water Sector Consolidation Project,"The Project development objective is to support the achievement of sustainable universal access to safe and affordable water for the population of Guyana, especially the poor.  This Project will also help to consolidate the water sector modernization and reform process supported by IDA and other donors in recent years. Specifically, the Project will:
 
 - Provide access to treated water to over 48,000 people through the development of treatment facilities in the coastal water supply systems in regions 2, 3 and 5. 
 - Improve levels of service to low and medium income housing schemes already connected to the service.  
 - Provide the technical assistance needed to allow for the sustainable development of water resources in Guyana, and support the modernization and financial sustainability of GWI. 
 - Through the emergency component, provide funding to support recovery needs after the January 2005 floods.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P088030,2005-07-28T00:00:00Z,3/31/2011,,,12300000,,,12300000,,,Specific Investment Loan,B,,Water Supply,,,,
P093640,Latin America and Caribbean,Republic of Haiti,Closed,Haiti Community Driven Development (CDD) Project / PRODEP,"Building on the successful experience of the PCF-funded CDD pilot, the proposed project would scale-up the direct transfer of public resources to local community organizations in poor rural and peri-urban communities, by: (i) improving their access to basic social and economic infrastructure and support income-generating activities by financing small-scale investments proposed, implemented and managed by community organizations; and (ii) improving governance and building social capital of communities by increasing citizen participation and transparency in open decision-making processes. 
 Key indicators for the project would be (i) total resources transferred to OCBs over the life of the project; (ii) change in access to basic services as a function of subprojects implemented by OCBs; (iii) cost-effectiveness of infrastructure investments, compared with traditional service delivery mechanisms, and (iv) cost-benefit of productive subprojects.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P093640,2005-07-28T00:00:00Z,6/30/2013,,,40300000,,,40300000,,,Specific Investment Loan,B,,"Other Agriculture, Fishing and Forestry",Rural and Inter-Urban Roads,Other Education,,
P088732,Latin America and Caribbean,United Mexican States,Closed,MX Access to Land for Young Farmers,"The project development objective is to support the access of young rural sujeto agrarios with entrepreneurial potential to land and other productive assets within selected states, through the establishment of a beneficiary-driven, efficient land transaction model, while at the same time facilitating the access of senior landholders to social welfare schemes.
 
 To achieve this, the project will support the GOM in piloting mechanisms that will:
 (i) on the one hand, allow landless young rural entrepreneurs to receive training and technical assistance, to acquire or rent underutilized and potentially more productive land, and implement productive and environmentally sustainable on- and off-farm investment projects that significantly increase their income and welfare, and
 (ii) on the other hand, help older ejiduturios or comuneros who transfer their lands to access social welfare schemes.
 Once these mechanisms have been successfully piloted and refined throughout project implementation, they will be scaled up to reach a broader group of beneficiaries in the social sector.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P088732,2005-07-26T00:00:00Z,6/30/2010,,,140000000,,,140000000,,,Specific Investment Loan,B,,"Other Agriculture, Fishing and Forestry",Central Government (Central Agencies),Social Protection,,
P078813,Latin America and Caribbean,Republic of Peru,Closed,Regional Transport Infrastructure Decentralization,"The project development objective is to improve - through decentralization at the regional level - the prioritization, efficiency and effectiveness of regional transport interventions and, hence, their contribution to regional development and poverty reduction inPeru.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P078813,2005-07-12T00:00:00Z,6/30/2014,,,200000000,,,200000000,"50,000,000",,Specific Investment Loan,B,,Rural and Inter-Urban Roads,Sub-National Government,Central Government (Central Agencies),,
P082142,Latin America and Caribbean,Federative Republic of Brazil,Closed,Ceara Multi-sector Social Inclusion Development,The CE APL has two principal objectives--fiscal sustainability and social inclus ion.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P082142,2005-07-12T00:00:00Z,12/31/2007,,,649750000,,,649750000,,,Adaptable Program Loan,A,,Other Public Administration,"Other Water Supply, Sanitation and Waste Management",Health,,
P090117,Latin America and Caribbean,United Mexican States,Closed,Mexico Rural Electrification Project,"The proposed project seeks to support the support the GoM in providing a .minimum package. of electricity services to those poor households in dispersed or remote areas, and where connection to the electricity grid is not financially or logistically feasible. It also aims to maximize the development impact by creating synergies with provision of social services like health, education and agricultural extension and, where possible, promoting income generating activities.  To provide a viable alternative to grid extension service for these populations, the private sector must be re-engaged in a service delivery mode as opposed to being simply a supplier of equipment. While the project emphasizes off-grid means for new service provision, grid extension efforts will be aided also through (a) Improving the general capacity to evaluate and respond to rural electrification requests, especially at the municipal level; (b) improving cost-efficiency in rural electrification by defining viable alternatives and the cost-effectiveness frontier; and (c) stimulating productive uses for grid-based rural electricity.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P090117,2005-07-08T00:00:00Z,,,,0,,,0,,,Specific Investment Loan,B,,Renewable energy,Power,,,
P088319,Latin America and Caribbean,Republic of Honduras,Closed,Barrio-Ciudad Project,To improve the quality of life for the residents in selected poor urban neighborhoods of the Borrower in Eligible Municipalities.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P088319,2005-07-07T00:00:00Z,6/30/2013,,,16500000,,,16500000,,,Specific Investment Loan,B,,Sub-National Government,Water Supply,Sanitation,,
P082242,Latin America and Caribbean,Republic of Honduras,Closed,Nutrition and Social Protection project,The project development objective is to improve Honduras' social safety net for children and youth by: (i) strengthening theGovernment's capacity to administer social assistance programs; (ii) improving nutritional and health status of young children byexpanding the AIN-C program; and (iii) increasing employability of at-risk youth by piloting a First Employment Program.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P082242,2005-07-07T00:00:00Z,12/31/2013,,,23600000,,,23600000,,,Specific Investment Loan,C,,Social Protection,Workforce Development and Vocational Education,Central Government (Central Agencies),,
P081516,Latin America and Caribbean,Republic of Honduras,Closed,JUDICIAL BRANCH MODERNIZATION,"The proposed Project will support implementation of the Judicial Branch Modernization Plan 2004-2009.  The project aims to improve the capacity and performance of the Judicial Branch in three areas:  (a) greater efficiency of case processing, judgments and appeals, (b) enhanced transparency and accountability and (c) better access to justice, especially for the most disadvantaged groups.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P081516,2005-07-07T00:00:00Z,6/30/2011,,,16000000,,,16000000,,,Technical Assistance Loan,C,,Law and Justice,,,,
